item,user,user_name,item_name,LLM_rating,LLM_interaction_HTML,rating
11,0,Emily Peterson,Meaningful to Behold,5.0,,5.0
12,0,Emily Peterson,Basic Writings of Nietzsche (Modern Library Classics),5.0,,5.0
13,0,Emily Peterson,The Making of a Philosopher: My Journey Through Twentieth-Century Philosophy,5.0,,5.0
14,0,Emily Peterson,Zen in the Martial Arts,5.0,,5.0
15,0,Emily Peterson,Sceptical essays,5.0,,5.0
16,0,Emily Peterson,Russian Thinkers (Penguin Philosophy),5.0,,5.0
17,0,Emily Peterson,Discourses on Livy,5.0,,5.0
18,0,Emily Peterson,The Philosophy of Mind: A Short Introduction,5.0,,5.0
19,0,Emily Peterson,Matter and Consciousness: A Contemporary Introduction to the Philosophy of Mind,5.0,,5.0
0,1,Ethan Simmons,Essays And Aphorisms,5.0,,5.0
1,1,Ethan Simmons,"Either/or;: A fragment of life,",5.0,,5.0
2,1,Ethan Simmons,The Genealogy Of Morals,5.0,,5.0
3,1,Ethan Simmons,Get a Grip on Philosophy,5.0,,5.0
4,1,Ethan Simmons,Philosophy: Introduction to the Art of Wondering,5.0,,5.0
5,1,Ethan Simmons,To Have or to Be?,5.0,,5.0
6,1,Ethan Simmons,The Essential Plato,5.0,,5.0
7,1,Ethan Simmons,On Liberty,5.0,,5.0
8,1,Ethan Simmons,Of the Nature of Things,5.0,,5.0
9,1,Ethan Simmons,Hiawatha,3.0,,3.0
10,1,Ethan Simmons,The Design Revolution: Answering the Toughest Questions About Intelligent Design,5.0,,5.0
11,1,Ethan Simmons,Meaningful to Behold,3.0,,3.0
12,1,Ethan Simmons,Basic Writings of Nietzsche (Modern Library Classics),5.0,,5.0
13,1,Ethan Simmons,The Making of a Philosopher: My Journey Through Twentieth-Century Philosophy,5.0,,5.0
14,1,Ethan Simmons,Zen in the Martial Arts,3.0,,3.0
15,1,Ethan Simmons,Sceptical essays,5.0,,5.0
16,1,Ethan Simmons,Russian Thinkers (Penguin Philosophy),5.0,,5.0
17,1,Ethan Simmons,Discourses on Livy,5.0,,5.0
18,1,Ethan Simmons,The Philosophy of Mind: A Short Introduction,5.0,,5.0
19,1,Ethan Simmons,Matter and Consciousness: A Contemporary Introduction to the Philosophy of Mind,5.0,,5.0
0,2,Olivia Nelson,Essays And Aphorisms,5.0,,5.0
1,2,Olivia Nelson,"Either/or;: A fragment of life,",5.0,,5.0
2,2,Olivia Nelson,The Genealogy Of Morals,5.0,,5.0
3,2,Olivia Nelson,Get a Grip on Philosophy,5.0,,5.0
4,2,Olivia Nelson,Philosophy: Introduction to the Art of Wondering,5.0,,5.0
5,2,Olivia Nelson,To Have or to Be?,5.0,,5.0
6,2,Olivia Nelson,The Essential Plato,5.0,,5.0
7,2,Olivia Nelson,On Liberty,5.0,,5.0
8,2,Olivia Nelson,Of the Nature of Things,5.0,,5.0
9,2,Olivia Nelson,Hiawatha,3.0,,3.0
10,2,Olivia Nelson,The Design Revolution: Answering the Toughest Questions About Intelligent Design,3.0,,3.0
11,2,Olivia Nelson,Meaningful to Behold,3.0,,3.0
12,2,Olivia Nelson,Basic Writings of Nietzsche (Modern Library Classics),5.0,,5.0
13,2,Olivia Nelson,The Making of a Philosopher: My Journey Through Twentieth-Century Philosophy,5.0,,5.0
14,2,Olivia Nelson,Zen in the Martial Arts,3.0,,3.0
15,2,Olivia Nelson,Sceptical essays,5.0,,5.0
16,2,Olivia Nelson,Russian Thinkers (Penguin Philosophy),5.0,,5.0
17,2,Olivia Nelson,Discourses on Livy,5.0,,5.0
18,2,Olivia Nelson,The Philosophy of Mind: A Short Introduction,5.0,,5.0
19,2,Olivia Nelson,Matter and Consciousness: A Contemporary Introduction to the Philosophy of Mind,5.0,,5.0
0,3,Liam Grayson,Essays And Aphorisms,5.0,,5.0
1,3,Liam Grayson,"Either/or;: A fragment of life,",5.0,,5.0
2,3,Liam Grayson,The Genealogy Of Morals,5.0,,5.0
3,3,Liam Grayson,Get a Grip on Philosophy,5.0,,5.0
4,3,Liam Grayson,Philosophy: Introduction to the Art of Wondering,5.0,,5.0
5,3,Liam Grayson,To Have or to Be?,5.0,,5.0
6,3,Liam Grayson,The Essential Plato,5.0,,5.0
7,3,Liam Grayson,On Liberty,5.0,,5.0
8,3,Liam Grayson,Of the Nature of Things,5.0,,5.0
9,3,Liam Grayson,Hiawatha,3.0,,3.0
10,3,Liam Grayson,The Design Revolution: Answering the Toughest Questions About Intelligent Design,5.0,,5.0
11,3,Liam Grayson,Meaningful to Behold,5.0,,5.0
12,3,Liam Grayson,Basic Writings of Nietzsche (Modern Library Classics),5.0,,5.0
13,3,Liam Grayson,The Making of a Philosopher: My Journey Through Twentieth-Century Philosophy,5.0,,5.0
14,3,Liam Grayson,Zen in the Martial Arts,5.0,,5.0
15,3,Liam Grayson,Sceptical essays,5.0,,5.0
16,3,Liam Grayson,Russian Thinkers (Penguin Philosophy),5.0,,5.0
17,3,Liam Grayson,Discourses on Livy,5.0,,5.0
18,3,Liam Grayson,The Philosophy of Mind: A Short Introduction,5.0,,5.0
19,3,Liam Grayson,Matter and Consciousness: A Contemporary Introduction to the Philosophy of Mind,5.0,,5.0
0,0,Sophia Collins,Java2 Enterprise Edition 1.4 (J2EE 1.4) Bible,5.0,,5.0
1,0,Sophia Collins,Upgrading to PHP 5,5.0,,5.0
2,0,Sophia Collins,Teach Yourself VISUALLY Photoshop Elements 2.0,5.0,,5.0
3,0,Sophia Collins,Understanding Open Source and Free Software Licensing,5.0,,5.0
4,0,Sophia Collins,The Definitive Guide to the .NET Compact Framework,5.0,,5.0
5,0,Sophia Collins,Professional VB.NET (Programmer to Programmer),5.0,,5.0
6,0,Sophia Collins,Developing Visual Basic Add-ins,5.0,,5.0
7,0,Sophia Collins,J2EE 1.4: The Big Picture,5.0,,5.0
8,0,Sophia Collins,Game Development Essentials: An Introduction,5.0,,5.0
9,0,Sophia Collins,Oracle Net8 Configuration and Troubleshooting,5.0,,5.0
10,0,Sophia Collins,Assembly Language Master Class (Wrox Press Master Class),5.0,,5.0
11,0,Sophia Collins,Real-Time Concepts for Embedded Systems,5.0,,5.0
12,0,Sophia Collins,The Elements of UML&#153; Style (Sigs Reference Library),5.0,,5.0
13,0,Sophia Collins,"SWT: The Standard Widget Toolkit, Volume 1",5.0,,5.0
14,0,Sophia Collins,Visual C++6 For Dummies,5.0,,5.0
15,0,Sophia Collins,The CISA Prep Guide: Mastering the Certified Information Systems Auditor Exam,5.0,,5.0
16,0,Sophia Collins,Writing GNU Emacs Extensions,5.0,,5.0
17,0,Sophia Collins,Logic and Language Models for Computer Science,5.0,,5.0
18,0,Sophia Collins,Software Engineering (International Computer Science Series),5.0,,5.0
19,0,Sophia Collins,Michael Abrash's Graphics Programming Black Book (Special Edition),5.0,,5.0
0,1,Jacob Walker,Java2 Enterprise Edition 1.4 (J2EE 1.4) Bible,5.0,,5.0
1,1,Jacob Walker,Upgrading to PHP 5,5.0,,5.0
2,1,Jacob Walker,Teach Yourself VISUALLY Photoshop Elements 2.0,3.0,,3.0
3,1,Jacob Walker,Understanding Open Source and Free Software Licensing,4.0,,4.0
4,1,Jacob Walker,The Definitive Guide to the .NET Compact Framework,5.0,,5.0
5,1,Jacob Walker,Professional VB.NET (Programmer to Programmer),4.0,,4.0
6,1,Jacob Walker,Developing Visual Basic Add-ins,3.0,,3.0
7,1,Jacob Walker,J2EE 1.4: The Big Picture,4.0,,4.0
8,1,Jacob Walker,Game Development Essentials: An Introduction,4.0,,4.0
9,1,Jacob Walker,Oracle Net8 Configuration and Troubleshooting,4.0,,4.0
10,1,Jacob Walker,Assembly Language Master Class (Wrox Press Master Class),4.0,,4.0
11,1,Jacob Walker,Real-Time Concepts for Embedded Systems,4.0,,4.0
12,1,Jacob Walker,The Elements of UML&#153; Style (Sigs Reference Library),5.0,,5.0
13,1,Jacob Walker,"SWT: The Standard Widget Toolkit, Volume 1",5.0,,5.0
14,1,Jacob Walker,Visual C++6 For Dummies,3.0,,3.0
15,1,Jacob Walker,The CISA Prep Guide: Mastering the Certified Information Systems Auditor Exam,3.0,,3.0
16,1,Jacob Walker,Writing GNU Emacs Extensions,3.0,,3.0
17,1,Jacob Walker,Logic and Language Models for Computer Science,3.0,,3.0
18,1,Jacob Walker,Software Engineering (International Computer Science Series),4.0,,4.0
19,1,Jacob Walker,Michael Abrash's Graphics Programming Black Book (Special Edition),5.0,,5.0
0,2,Ava Edwards,Java2 Enterprise Edition 1.4 (J2EE 1.4) Bible,5.0,,5.0
1,2,Ava Edwards,Upgrading to PHP 5,5.0,,5.0
2,2,Ava Edwards,Teach Yourself VISUALLY Photoshop Elements 2.0,3.0,,3.0
3,2,Ava Edwards,Understanding Open Source and Free Software Licensing,3.0,,3.0
4,2,Ava Edwards,The Definitive Guide to the .NET Compact Framework,5.0,,5.0
5,2,Ava Edwards,Professional VB.NET (Programmer to Programmer),5.0,,5.0
6,2,Ava Edwards,Developing Visual Basic Add-ins,3.0,,3.0
7,2,Ava Edwards,J2EE 1.4: The Big Picture,3.0,,3.0
8,2,Ava Edwards,Game Development Essentials: An Introduction,5.0,,5.0
9,2,Ava Edwards,Oracle Net8 Configuration and Troubleshooting,3.0,,3.0
10,2,Ava Edwards,Assembly Language Master Class (Wrox Press Master Class),5.0,,5.0
11,2,Ava Edwards,Real-Time Concepts for Embedded Systems,5.0,,5.0
12,2,Ava Edwards,The Elements of UML&#153; Style (Sigs Reference Library),5.0,,5.0
13,2,Ava Edwards,"SWT: The Standard Widget Toolkit, Volume 1",5.0,,5.0
14,2,Ava Edwards,Visual C++6 For Dummies,3.0,,3.0
15,2,Ava Edwards,The CISA Prep Guide: Mastering the Certified Information Systems Auditor Exam,3.0,,3.0
16,2,Ava Edwards,Writing GNU Emacs Extensions,5.0,,5.0
17,2,Ava Edwards,Logic and Language Models for Computer Science,3.0,,3.0
18,2,Ava Edwards,Software Engineering (International Computer Science Series),5.0,,5.0
19,2,Ava Edwards,Michael Abrash's Graphics Programming Black Book (Special Edition),5.0,,5.0
0,3,Oliver Ellis,Java2 Enterprise Edition 1.4 (J2EE 1.4) Bible,5.0,,5.0
1,3,Oliver Ellis,Upgrading to PHP 5,5.0,,5.0
2,3,Oliver Ellis,Teach Yourself VISUALLY Photoshop Elements 2.0,3.0,,3.0
3,3,Oliver Ellis,Understanding Open Source and Free Software Licensing,3.0,,3.0
4,3,Oliver Ellis,The Definitive Guide to the .NET Compact Framework,5.0,,5.0
5,3,Oliver Ellis,Professional VB.NET (Programmer to Programmer),4.0,,4.0
6,3,Oliver Ellis,Developing Visual Basic Add-ins,3.0,,3.0
7,3,Oliver Ellis,J2EE 1.4: The Big Picture,4.0,,4.0
8,3,Oliver Ellis,Game Development Essentials: An Introduction,3.0,,3.0
9,3,Oliver Ellis,Oracle Net8 Configuration and Troubleshooting,4.0,,4.0
10,3,Oliver Ellis,Assembly Language Master Class (Wrox Press Master Class),4.0,,4.0
11,3,Oliver Ellis,Real-Time Concepts for Embedded Systems,4.0,,4.0
12,3,Oliver Ellis,The Elements of UML&#153; Style (Sigs Reference Library),5.0,,5.0
13,3,Oliver Ellis,"SWT: The Standard Widget Toolkit, Volume 1",5.0,,5.0
14,3,Oliver Ellis,Visual C++6 For Dummies,3.0,,3.0
15,3,Oliver Ellis,The CISA Prep Guide: Mastering the Certified Information Systems Auditor Exam,3.0,,3.0
16,3,Oliver Ellis,Writing GNU Emacs Extensions,4.0,,4.0
17,3,Oliver Ellis,Logic and Language Models for Computer Science,3.0,,3.0
18,3,Oliver Ellis,Software Engineering (International Computer Science Series),3.0,,3.0
19,3,Oliver Ellis,Michael Abrash's Graphics Programming Black Book (Special Edition),5.0,,5.0
0,0,Sarah Bailey,This Little Piggy Stayed Home: A Pearls Before Swine Collection,5.0,,5.0
1,0,Sarah Bailey,Fuzzy Logic Get Fuzzy 2,5.0,,5.0
2,0,Sarah Bailey,The Great Big Book of Tomorrow: A Treasury of Cartoons,5.0,,5.0
3,0,Sarah Bailey,Another Day In Cubicle Paradise: A Dilbert Book,5.0,,5.0
4,0,Sarah Bailey,Mister Ed and Me,5.0,,5.0
5,0,Sarah Bailey,Dreams of the Rarebit Fiend (Dover Humor),5.0,,5.0
6,0,Sarah Bailey,Dave Barry's Complete Guide to Guys,5.0,,5.0
7,0,Sarah Bailey,Outdoor Life: If Nature Calls...Hang Up! (Outdoor Life),5.0,,5.0
8,0,Sarah Bailey,Nothing's Sacred,5.0,,5.0
9,0,Sarah Bailey,The Official Exceptions to the Rules of Golf,5.0,,5.0
10,0,Sarah Bailey,Dave Barry Does Japan,5.0,,5.0
11,0,Sarah Bailey,The Heinous Truth! about Utah!,5.0,,5.0
12,0,Sarah Bailey,The Twelve Days of Christmas,5.0,,5.0
13,0,Sarah Bailey,Got War?: A Doonesbury Book (Doonesbury Collection),5.0,,5.0
14,0,Sarah Bailey,Company;: A musical comedy ([A Random House play]),5.0,,5.0
15,0,Sarah Bailey,Return of the Bunny Suicides,5.0,,5.0
16,0,Sarah Bailey,Look at My Striped Shirt!: Confessions of the People You Love to Hate,5.0,,5.0
17,0,Sarah Bailey,Stupid Crook Book,5.0,,5.0
18,0,Sarah Bailey,Answer Me This!,5.0,,5.0
19,0,Sarah Bailey,Canceled Flight: 101 Tried and True Pigeon Killin' Methods,5.0,,5.0
0,1,James Clarke,This Little Piggy Stayed Home: A Pearls Before Swine Collection,5.0,,5.0
1,1,James Clarke,Fuzzy Logic Get Fuzzy 2,5.0,,5.0
2,1,James Clarke,The Great Big Book of Tomorrow: A Treasury of Cartoons,5.0,,5.0
3,1,James Clarke,Another Day In Cubicle Paradise: A Dilbert Book,5.0,,5.0
4,1,James Clarke,Mister Ed and Me,3.0,,3.0
5,1,James Clarke,Dreams of the Rarebit Fiend (Dover Humor),5.0,,5.0
6,1,James Clarke,Dave Barry's Complete Guide to Guys,5.0,,5.0
7,1,James Clarke,Outdoor Life: If Nature Calls...Hang Up! (Outdoor Life),3.0,,3.0
8,1,James Clarke,Nothing's Sacred,5.0,,5.0
9,1,James Clarke,The Official Exceptions to the Rules of Golf,3.0,,3.0
10,1,James Clarke,Dave Barry Does Japan,5.0,,5.0
11,1,James Clarke,The Heinous Truth! about Utah!,5.0,,5.0
12,1,James Clarke,The Twelve Days of Christmas,5.0,,5.0
13,1,James Clarke,Got War?: A Doonesbury Book (Doonesbury Collection),5.0,,5.0
14,1,James Clarke,Company;: A musical comedy ([A Random House play]),3.0,,3.0
15,1,James Clarke,Return of the Bunny Suicides,5.0,,5.0
16,1,James Clarke,Look at My Striped Shirt!: Confessions of the People You Love to Hate,5.0,,5.0
17,1,James Clarke,Stupid Crook Book,3.0,,3.0
18,1,James Clarke,Answer Me This!,4.0,,4.0
19,1,James Clarke,Canceled Flight: 101 Tried and True Pigeon Killin' Methods,5.0,,5.0
0,2,Emma Dixon,This Little Piggy Stayed Home: A Pearls Before Swine Collection,5.0,,5.0
1,2,Emma Dixon,Fuzzy Logic Get Fuzzy 2,5.0,,5.0
2,2,Emma Dixon,The Great Big Book of Tomorrow: A Treasury of Cartoons,5.0,,5.0
3,2,Emma Dixon,Another Day In Cubicle Paradise: A Dilbert Book,5.0,,5.0
4,2,Emma Dixon,Mister Ed and Me,5.0,,5.0
5,2,Emma Dixon,Dreams of the Rarebit Fiend (Dover Humor),5.0,,5.0
6,2,Emma Dixon,Dave Barry's Complete Guide to Guys,5.0,,5.0
7,2,Emma Dixon,Outdoor Life: If Nature Calls...Hang Up! (Outdoor Life),5.0,,5.0
8,2,Emma Dixon,Nothing's Sacred,5.0,,5.0
9,2,Emma Dixon,The Official Exceptions to the Rules of Golf,5.0,,5.0
10,2,Emma Dixon,Dave Barry Does Japan,5.0,,5.0
11,2,Emma Dixon,The Heinous Truth! about Utah!,5.0,,5.0
12,2,Emma Dixon,The Twelve Days of Christmas,3.0,,3.0
13,2,Emma Dixon,Got War?: A Doonesbury Book (Doonesbury Collection),5.0,,5.0
14,2,Emma Dixon,Company;: A musical comedy ([A Random House play]),5.0,,5.0
15,2,Emma Dixon,Return of the Bunny Suicides,5.0,,5.0
16,2,Emma Dixon,Look at My Striped Shirt!: Confessions of the People You Love to Hate,5.0,,5.0
17,2,Emma Dixon,Stupid Crook Book,5.0,,5.0
18,2,Emma Dixon,Answer Me This!,5.0,,5.0
19,2,Emma Dixon,Canceled Flight: 101 Tried and True Pigeon Killin' Methods,5.0,,5.0
0,3,Daniel Freeman,This Little Piggy Stayed Home: A Pearls Before Swine Collection,5.0,,5.0
1,3,Daniel Freeman,Fuzzy Logic Get Fuzzy 2,5.0,,5.0
2,3,Daniel Freeman,The Great Big Book of Tomorrow: A Treasury of Cartoons,5.0,,5.0
3,3,Daniel Freeman,Another Day In Cubicle Paradise: A Dilbert Book,5.0,,5.0
4,3,Daniel Freeman,Mister Ed and Me,5.0,,5.0
5,3,Daniel Freeman,Dreams of the Rarebit Fiend (Dover Humor),5.0,,5.0
6,3,Daniel Freeman,Dave Barry's Complete Guide to Guys,5.0,,5.0
7,3,Daniel Freeman,Outdoor Life: If Nature Calls...Hang Up! (Outdoor Life),5.0,,5.0
8,3,Daniel Freeman,Nothing's Sacred,5.0,,5.0
9,3,Daniel Freeman,The Official Exceptions to the Rules of Golf,5.0,,5.0
10,3,Daniel Freeman,Dave Barry Does Japan,5.0,,5.0
11,3,Daniel Freeman,The Heinous Truth! about Utah!,5.0,,5.0
12,3,Daniel Freeman,The Twelve Days of Christmas,5.0,,5.0
13,3,Daniel Freeman,Got War?: A Doonesbury Book (Doonesbury Collection),5.0,,5.0
14,3,Daniel Freeman,Company;: A musical comedy ([A Random House play]),5.0,,5.0
15,3,Daniel Freeman,Return of the Bunny Suicides,5.0,,5.0
16,3,Daniel Freeman,Look at My Striped Shirt!: Confessions of the People You Love to Hate,5.0,,5.0
17,3,Daniel Freeman,Stupid Crook Book,5.0,,5.0
18,3,Daniel Freeman,Answer Me This!,5.0,,5.0
19,3,Daniel Freeman,Canceled Flight: 101 Tried and True Pigeon Killin' Methods,5.0,,5.0
0,0,Emily Griffiths,"The Collected Plays of Neil Simon, Vol. 2",5.0,,5.0
1,0,Emily Griffiths,Titus Andronicus (Oxford Shakespeare),5.0,,5.0
2,0,Emily Griffiths,Musical Comedy Murders of 1940,5.0,,5.0
3,0,Emily Griffiths,Night Watch: Discworld #27,3.0,,3.0
4,0,Emily Griffiths,King Richard III,5.0,,5.0
5,0,Emily Griffiths,The mousetrap,5.0,,5.0
6,0,Emily Griffiths,The Misanthrope and other Plays,5.0,,5.0
7,0,Emily Griffiths,The visit;: A play in three acts,5.0,,5.0
8,0,Emily Griffiths,The 39 Steps,5.0,,5.0
9,0,Emily Griffiths,Man of La Mancha,5.0,,5.0
10,0,Emily Griffiths,Playwrights At Work,3.0,,3.0
11,0,Emily Griffiths,Japanese No Dramas (Penguin Classics),5.0,,5.0
12,0,Emily Griffiths,Hogfather (Discworld),3.0,,3.0
13,0,Emily Griffiths,WORKS OF WILLIAM SHAKESPEARE,5.0,,5.0
14,0,Emily Griffiths,In Search of Good Men,5.0,,5.0
15,0,Emily Griffiths,The Piano Lesson,5.0,,5.0
16,0,Emily Griffiths,Inherit the Wind,5.0,,5.0
17,0,Emily Griffiths,Lectures on Shakespeare,5.0,,5.0
18,0,Emily Griffiths,Cyrano de Bergerac,5.0,,5.0
19,0,Emily Griffiths,The Complete Works of Shakespeare,5.0,,5.0
0,1,Ethan Hayes,"The Collected Plays of Neil Simon, Vol. 2",5.0,,5.0
1,1,Ethan Hayes,Titus Andronicus (Oxford Shakespeare),5.0,,5.0
2,1,Ethan Hayes,Musical Comedy Murders of 1940,3.0,,3.0
3,1,Ethan Hayes,Night Watch: Discworld #27,3.0,,3.0
4,1,Ethan Hayes,King Richard III,5.0,,5.0
5,1,Ethan Hayes,The mousetrap,5.0,,5.0
6,1,Ethan Hayes,The Misanthrope and other Plays,5.0,,5.0
7,1,Ethan Hayes,The visit;: A play in three acts,5.0,,5.0
8,1,Ethan Hayes,The 39 Steps,5.0,,5.0
9,1,Ethan Hayes,Man of La Mancha,5.0,,5.0
10,1,Ethan Hayes,Playwrights At Work,5.0,,5.0
11,1,Ethan Hayes,Japanese No Dramas (Penguin Classics),5.0,,5.0
12,1,Ethan Hayes,Hogfather (Discworld),3.0,,3.0
13,1,Ethan Hayes,WORKS OF WILLIAM SHAKESPEARE,5.0,,5.0
14,1,Ethan Hayes,In Search of Good Men,5.0,,5.0
15,1,Ethan Hayes,The Piano Lesson,5.0,,5.0
16,1,Ethan Hayes,Inherit the Wind,5.0,,5.0
17,1,Ethan Hayes,Lectures on Shakespeare,5.0,,5.0
18,1,Ethan Hayes,Cyrano de Bergerac,5.0,,5.0
19,1,Ethan Hayes,The Complete Works of Shakespeare,5.0,,5.0
0,2,Olivia Ingram,"The Collected Plays of Neil Simon, Vol. 2",5.0,,5.0
1,2,Olivia Ingram,Titus Andronicus (Oxford Shakespeare),5.0,,5.0
2,2,Olivia Ingram,Musical Comedy Murders of 1940,5.0,,5.0
3,2,Olivia Ingram,Night Watch: Discworld #27,3.0,,3.0
4,2,Olivia Ingram,King Richard III,5.0,,5.0
5,2,Olivia Ingram,The mousetrap,5.0,,5.0
6,2,Olivia Ingram,The Misanthrope and other Plays,5.0,,5.0
7,2,Olivia Ingram,The visit;: A play in three acts,5.0,,5.0
8,2,Olivia Ingram,The 39 Steps,3.0,,3.0
9,2,Olivia Ingram,Man of La Mancha,5.0,,5.0
10,2,Olivia Ingram,Playwrights At Work,3.0,,3.0
11,2,Olivia Ingram,Japanese No Dramas (Penguin Classics),5.0,,5.0
12,2,Olivia Ingram,Hogfather (Discworld),3.0,,3.0
13,2,Olivia Ingram,WORKS OF WILLIAM SHAKESPEARE,5.0,,5.0
14,2,Olivia Ingram,In Search of Good Men,5.0,,5.0
15,2,Olivia Ingram,The Piano Lesson,5.0,,5.0
16,2,Olivia Ingram,Inherit the Wind,5.0,,5.0
17,2,Olivia Ingram,Lectures on Shakespeare,3.0,,3.0
18,2,Olivia Ingram,Cyrano de Bergerac,5.0,,5.0
19,2,Olivia Ingram,The Complete Works of Shakespeare,5.0,,5.0
0,3,Oliver Bianchi,"The Collected Plays of Neil Simon, Vol. 2",5.0,,5.0
1,3,Oliver Bianchi,Titus Andronicus (Oxford Shakespeare),5.0,,5.0
2,3,Oliver Bianchi,Musical Comedy Murders of 1940,5.0,,5.0
3,3,Oliver Bianchi,Night Watch: Discworld #27,1.0,,1.0
4,3,Oliver Bianchi,King Richard III,5.0,,5.0
5,3,Oliver Bianchi,The mousetrap,5.0,,5.0
6,3,Oliver Bianchi,The Misanthrope and other Plays,5.0,,5.0
7,3,Oliver Bianchi,The visit;: A play in three acts,5.0,,5.0
8,3,Oliver Bianchi,The 39 Steps,5.0,,5.0
9,3,Oliver Bianchi,Man of La Mancha,5.0,,5.0
10,3,Oliver Bianchi,Playwrights At Work,5.0,,5.0
11,3,Oliver Bianchi,Japanese No Dramas (Penguin Classics),5.0,,5.0
12,3,Oliver Bianchi,Hogfather (Discworld),1.0,,1.0
13,3,Oliver Bianchi,WORKS OF WILLIAM SHAKESPEARE,5.0,,5.0
14,3,Oliver Bianchi,In Search of Good Men,5.0,,5.0
15,3,Oliver Bianchi,The Piano Lesson,5.0,,5.0
16,3,Oliver Bianchi,Inherit the Wind,5.0,,5.0
17,3,Oliver Bianchi,Lectures on Shakespeare,5.0,,5.0
18,3,Oliver Bianchi,Cyrano de Bergerac,5.0,,5.0
19,3,Oliver Bianchi,The Complete Works of Shakespeare,5.0,,5.0
