item,user,user_name,item_name,LLM_rating,LLM_interaction_HTML,rating
15,1,Ethan Simmons,Dream Home,3.0,,3.0
16,1,Ethan Simmons,Crater,4.0,,4.0
17,1,Ethan Simmons,Speechless: The Polar Realm,3.0,,3.0
18,1,Ethan Simmons,The Huntress: Rune of the Dead,7.0,,7.0
19,1,Ethan Simmons,Berliner,3.0,,3.0
0,2,Olivia Nelson,Chris Porter: Screaming from the Cosmos,3.0,,3.0
1,2,Olivia Nelson,Sneakerella,7.0,,7.0
2,2,Olivia Nelson,"Lord, I Believe",3.0,,3.0
3,2,Olivia Nelson,I Know You're Afraid Too,3.0,,3.0
4,2,Olivia Nelson,Beauty Salon: Special Service 3,1.0,,1.0
5,2,Olivia Nelson,The Good Soldier Shweik,3.0,,3.0
6,2,Olivia Nelson,A Real Life Underdog Story,3.0,,3.0
7,2,Olivia Nelson,Anna Bond,3.0,,3.0
8,2,Olivia Nelson,Voyager: To the Final Frontier,3.0,,3.0
9,2,Olivia Nelson,Prologue,1.0,,1.0
10,2,Olivia Nelson,"Ma Belle, My Beauty",3.0,,3.0
11,2,Olivia Nelson,The Motor City Slice,4.0,,4.0
12,2,Olivia Nelson,Agent Toby Barks,3.0,,3.0
13,2,Olivia Nelson,Devil's Fairground,3.0,,3.0
14,2,Olivia Nelson,Love on Safari,3.0,,3.0
15,2,Olivia Nelson,Dream Home,3.0,,3.0
16,2,Olivia Nelson,Crater,4.0,,4.0
17,2,Olivia Nelson,Speechless: The Polar Realm,3.0,,3.0
18,2,Olivia Nelson,The Huntress: Rune of the Dead,4.0,,4.0
19,2,Olivia Nelson,Berliner,3.0,,3.0
0,3,Liam Grayson,Chris Porter: Screaming from the Cosmos,3.0,,3.0
1,3,Liam Grayson,Sneakerella,3.0,,3.0
2,3,Liam Grayson,"Lord, I Believe",3.0,,3.0
3,3,Liam Grayson,I Know You're Afraid Too,3.0,,3.0
4,3,Liam Grayson,Beauty Salon: Special Service 3,3.0,,3.0
5,3,Liam Grayson,The Good Soldier Shweik,3.0,,3.0
6,3,Liam Grayson,A Real Life Underdog Story,3.0,,3.0
7,3,Liam Grayson,Anna Bond,3.0,,3.0
8,3,Liam Grayson,Voyager: To the Final Frontier,3.0,,3.0
9,3,Liam Grayson,Prologue,3.0,,3.0
10,3,Liam Grayson,"Ma Belle, My Beauty",3.0,,3.0
11,3,Liam Grayson,The Motor City Slice,3.0,,3.0
12,3,Liam Grayson,Agent Toby Barks,3.0,,3.0
13,3,Liam Grayson,Devil's Fairground,3.0,,3.0
14,3,Liam Grayson,Love on Safari,3.0,,3.0
15,3,Liam Grayson,Dream Home,3.0,,3.0
16,3,Liam Grayson,Crater,5.0,,5.0
17,3,Liam Grayson,Speechless: The Polar Realm,3.0,,3.0
18,3,Liam Grayson,The Huntress: Rune of the Dead,7.0,,7.0
19,3,Liam Grayson,Berliner,3.0,,3.0
0,0,Sarah Bailey,Cinta Selamanya,3.0,,3.0
1,0,Sarah Bailey,A Dogwalker's Christmas Tale,3.0,,3.0
2,0,Sarah Bailey,SPEC: Heaven,6.0,,6.0
3,0,Sarah Bailey,Early Bloomer,1.0,,1.0
4,0,Sarah Bailey,Heaven Under The Sky,3.0,,3.0
5,0,Sarah Bailey,I Was a Teenage Faust,3.0,,3.0
6,0,Sarah Bailey,Submarine 707 Revolution,7.0,,7.0
7,0,Sarah Bailey,Super Monsters Furever Friends,1.0,,1.0
8,0,Sarah Bailey,The Other Side of the Tracks,3.0,,3.0
9,0,Sarah Bailey,Duyung,3.0,,3.0
10,0,Sarah Bailey,Sonic Drone Home,3.0,,3.0
11,0,Sarah Bailey,Rally Road Racers,3.0,,3.0
12,0,Sarah Bailey,Exploring New Horizons,3.0,,3.0
13,0,Sarah Bailey,Poor Rich Family,3.0,,3.0
14,0,Sarah Bailey,Goodbye Herman,3.0,,3.0
15,0,Sarah Bailey,Zoo Wars 2,3.0,,3.0
16,0,Sarah Bailey,Lenin and the Other Story of the Russian Revolution,3.0,,3.0
17,0,Sarah Bailey,Fire Cloud Evil God 2: Eighteen Dragon Palms,5.0,,5.0
18,0,Sarah Bailey,"Tom, Dick and Harriet",3.0,,3.0
19,0,Sarah Bailey,Spider-Man 3,3.0,,3.0
0,1,James Clarke,Cinta Selamanya,1.0,,1.0
1,1,James Clarke,A Dogwalker's Christmas Tale,3.0,,3.0
2,1,James Clarke,SPEC: Heaven,3.0,,3.0
3,1,James Clarke,Early Bloomer,3.0,,3.0
4,1,James Clarke,Heaven Under The Sky,3.0,,3.0
5,1,James Clarke,I Was a Teenage Faust,3.0,,3.0
6,1,James Clarke,Submarine 707 Revolution,3.0,,3.0
7,1,James Clarke,Super Monsters Furever Friends,3.0,,3.0
8,1,James Clarke,The Other Side of the Tracks,7.0,,7.0
9,1,James Clarke,Duyung,3.0,,3.0
10,1,James Clarke,Sonic Drone Home,3.0,,3.0
11,1,James Clarke,Rally Road Racers,3.0,,3.0
12,1,James Clarke,Exploring New Horizons,3.0,,3.0
13,1,James Clarke,Poor Rich Family,3.0,,3.0
14,1,James Clarke,Goodbye Herman,3.0,,3.0
15,1,James Clarke,Zoo Wars 2,3.0,,3.0
16,1,James Clarke,Lenin and the Other Story of the Russian Revolution,3.0,,3.0
17,1,James Clarke,Fire Cloud Evil God 2: Eighteen Dragon Palms,3.0,,3.0
18,1,James Clarke,"Tom, Dick and Harriet",3.0,,3.0
19,1,James Clarke,Spider-Man 3,3.0,,3.0
0,2,Emma Dixon,Cinta Selamanya,3.0,,3.0
1,2,Emma Dixon,A Dogwalker's Christmas Tale,3.0,,3.0
2,2,Emma Dixon,SPEC: Heaven,5.0,,5.0
3,2,Emma Dixon,Early Bloomer,1.0,,1.0
4,2,Emma Dixon,Heaven Under The Sky,1.0,,1.0
5,2,Emma Dixon,I Was a Teenage Faust,4.0,,4.0
6,2,Emma Dixon,Submarine 707 Revolution,7.0,,7.0
7,2,Emma Dixon,Super Monsters Furever Friends,1.0,,1.0
8,2,Emma Dixon,The Other Side of the Tracks,7.0,,7.0
9,2,Emma Dixon,Duyung,3.0,,3.0
10,2,Emma Dixon,Sonic Drone Home,4.0,,4.0
11,2,Emma Dixon,Rally Road Racers,3.0,,3.0
12,2,Emma Dixon,Exploring New Horizons,3.0,,3.0
13,2,Emma Dixon,Poor Rich Family,3.0,,3.0
14,2,Emma Dixon,Goodbye Herman,3.0,,3.0
15,2,Emma Dixon,Zoo Wars 2,3.0,,3.0
16,2,Emma Dixon,Lenin and the Other Story of the Russian Revolution,3.0,,3.0
17,2,Emma Dixon,Fire Cloud Evil God 2: Eighteen Dragon Palms,3.0,,3.0
18,2,Emma Dixon,"Tom, Dick and Harriet",3.0,,3.0
19,2,Emma Dixon,Spider-Man 3,3.0,,3.0
0,3,Daniel Freeman,Cinta Selamanya,3.0,,3.0
1,3,Daniel Freeman,A Dogwalker's Christmas Tale,3.0,,3.0
2,3,Daniel Freeman,SPEC: Heaven,5.0,,5.0
3,3,Daniel Freeman,Early Bloomer,1.0,,1.0
4,3,Daniel Freeman,Heaven Under The Sky,3.0,,3.0
5,3,Daniel Freeman,I Was a Teenage Faust,3.0,,3.0
6,3,Daniel Freeman,Submarine 707 Revolution,7.0,,7.0
7,3,Daniel Freeman,Super Monsters Furever Friends,1.0,,1.0
8,3,Daniel Freeman,The Other Side of the Tracks,7.0,,7.0
9,3,Daniel Freeman,Duyung,3.0,,3.0
10,3,Daniel Freeman,Sonic Drone Home,3.0,,3.0
11,3,Daniel Freeman,Rally Road Racers,3.0,,3.0
12,3,Daniel Freeman,Exploring New Horizons,3.0,,3.0
13,3,Daniel Freeman,Poor Rich Family,3.0,,3.0
14,3,Daniel Freeman,Goodbye Herman,3.0,,3.0
15,3,Daniel Freeman,Zoo Wars 2,3.0,,3.0
16,3,Daniel Freeman,Lenin and the Other Story of the Russian Revolution,3.0,,3.0
17,3,Daniel Freeman,Fire Cloud Evil God 2: Eighteen Dragon Palms,3.0,,3.0
18,3,Daniel Freeman,"Tom, Dick and Harriet",3.0,,3.0
19,3,Daniel Freeman,Spider-Man 3,3.0,,3.0
0,0,Sophia Collins,The Last Mountain,3.0,,3.0
1,0,Sophia Collins,Shrek,3.0,,3.0
2,0,Sophia Collins,Parasyte: Part 2,3.0,,3.0
3,0,Sophia Collins,Goodbye Herman,3.0,,3.0
4,0,Sophia Collins,The Other Side of the Tracks,3.0,,3.0
5,0,Sophia Collins,Lenin and the Other Story of the Russian Revolution,3.0,,3.0
6,0,Sophia Collins,Parralel,3.0,,3.0
7,0,Sophia Collins,Tiny Giants 3D,3.0,,3.0
8,0,Sophia Collins,Swamp Freak,3.0,,3.0
9,0,Sophia Collins,Sonic Drone Home,3.0,,3.0
10,0,Sophia Collins,Fire Cloud Evil God 2: Eighteen Dragon Palms,1.0,,1.0
11,0,Sophia Collins,Remain In Twilight,4.0,,4.0
12,0,Sophia Collins,Spider-Man: Across the Spider-Verse,3.0,,3.0
13,0,Sophia Collins,SPEC: Heaven,3.0,,3.0
14,0,Sophia Collins,Jimi Hendrix: Hear My Train a Comin',3.0,,3.0
15,0,Sophia Collins,"Lord, I Believe",3.0,,3.0
16,0,Sophia Collins,Spider-Man 3,3.0,,3.0
17,0,Sophia Collins,Altitude,3.0,,3.0
18,0,Sophia Collins,L'estate del mio primo bacio,6.0,,6.0
19,0,Sophia Collins,The Fate of the Furious,3.0,,3.0
0,1,Jacob Walker,The Last Mountain,3.0,,3.0
1,1,Jacob Walker,Shrek,5.0,,5.0
2,1,Jacob Walker,Parasyte: Part 2,3.0,,3.0
3,1,Jacob Walker,Goodbye Herman,3.0,,3.0
4,1,Jacob Walker,The Other Side of the Tracks,3.0,,3.0
5,1,Jacob Walker,Lenin and the Other Story of the Russian Revolution,3.0,,3.0
6,1,Jacob Walker,Parralel,3.0,,3.0
7,1,Jacob Walker,Tiny Giants 3D,3.0,,3.0
8,1,Jacob Walker,Swamp Freak,3.0,,3.0
9,1,Jacob Walker,Sonic Drone Home,3.0,,3.0
10,1,Jacob Walker,Fire Cloud Evil God 2: Eighteen Dragon Palms,3.0,,3.0
11,1,Jacob Walker,Remain In Twilight,5.0,,5.0
12,1,Jacob Walker,Spider-Man: Across the Spider-Verse,3.0,,3.0
13,1,Jacob Walker,SPEC: Heaven,3.0,,3.0
14,1,Jacob Walker,Jimi Hendrix: Hear My Train a Comin',3.0,,3.0
15,1,Jacob Walker,"Lord, I Believe",3.0,,3.0
16,1,Jacob Walker,Spider-Man 3,3.0,,3.0
17,1,Jacob Walker,Altitude,3.0,,3.0
18,1,Jacob Walker,L'estate del mio primo bacio,7.0,,7.0
19,1,Jacob Walker,The Fate of the Furious,3.0,,3.0
0,2,Ava Edwards,The Last Mountain,3.0,,3.0
1,2,Ava Edwards,Shrek,3.0,,3.0
2,2,Ava Edwards,Parasyte: Part 2,3.0,,3.0
3,2,Ava Edwards,Goodbye Herman,3.0,,3.0
4,2,Ava Edwards,The Other Side of the Tracks,3.0,,3.0
5,2,Ava Edwards,Lenin and the Other Story of the Russian Revolution,3.0,,3.0
6,2,Ava Edwards,Parralel,5.0,,5.0
7,2,Ava Edwards,Tiny Giants 3D,3.0,,3.0
8,2,Ava Edwards,Swamp Freak,3.0,,3.0
9,2,Ava Edwards,Sonic Drone Home,3.0,,3.0
10,2,Ava Edwards,Fire Cloud Evil God 2: Eighteen Dragon Palms,1.0,,1.0
11,2,Ava Edwards,Remain In Twilight,6.0,,6.0
12,2,Ava Edwards,Spider-Man: Across the Spider-Verse,4.0,,4.0
13,2,Ava Edwards,SPEC: Heaven,4.0,,4.0
14,2,Ava Edwards,Jimi Hendrix: Hear My Train a Comin',3.0,,3.0
15,2,Ava Edwards,"Lord, I Believe",1.0,,1.0
16,2,Ava Edwards,Spider-Man 3,3.0,,3.0
17,2,Ava Edwards,Altitude,1.0,,1.0
18,2,Ava Edwards,L'estate del mio primo bacio,9.0,,9.0
19,2,Ava Edwards,The Fate of the Furious,3.0,,3.0
0,3,Oliver Ellis,The Last Mountain,3.0,,3.0
1,3,Oliver Ellis,Shrek,3.0,,3.0
2,3,Oliver Ellis,Parasyte: Part 2,3.0,,3.0
3,3,Oliver Ellis,Goodbye Herman,3.0,,3.0
4,3,Oliver Ellis,The Other Side of the Tracks,3.0,,3.0
5,3,Oliver Ellis,Lenin and the Other Story of the Russian Revolution,3.0,,3.0
6,3,Oliver Ellis,Parralel,3.0,,3.0
7,3,Oliver Ellis,Tiny Giants 3D,3.0,,3.0
8,3,Oliver Ellis,Swamp Freak,3.0,,3.0
9,3,Oliver Ellis,Sonic Drone Home,3.0,,3.0
10,3,Oliver Ellis,Fire Cloud Evil God 2: Eighteen Dragon Palms,3.0,,3.0
11,3,Oliver Ellis,Remain In Twilight,5.0,,5.0
12,3,Oliver Ellis,Spider-Man: Across the Spider-Verse,3.0,,3.0
13,3,Oliver Ellis,SPEC: Heaven,3.0,,3.0
14,3,Oliver Ellis,Jimi Hendrix: Hear My Train a Comin',3.0,,3.0
15,3,Oliver Ellis,"Lord, I Believe",3.0,,3.0
16,3,Oliver Ellis,Spider-Man 3,3.0,,3.0
17,3,Oliver Ellis,Altitude,3.0,,3.0
18,3,Oliver Ellis,L'estate del mio primo bacio,5.0,,5.0
19,3,Oliver Ellis,The Fate of the Furious,3.0,,3.0
