item,user,user_name,item_name,LLM_rating,LLM_interaction_HTML,rating
15,1,Ethan Simmons,Super Monsters Furever Friends,8.0,,8.0
16,1,Ethan Simmons,Bloodsuckers,5.0,,5.0
17,1,Ethan Simmons,Remain In Twilight,8.0,,8.0
18,1,Ethan Simmons,"Justice League x RWBY: Super Heroes & Huntsmen, Part One",9.0,,9.0
19,1,Ethan Simmons,Knights of the Zodiac,8.0,,8.0
0,2,Olivia Nelson,Futari wa Precure: Max Heart Movie,9.0,,9.0
1,2,Olivia Nelson,Pokémon 3D Adventure: Find Mew!,9.0,,9.0
2,2,Olivia Nelson,Spider-Man 3,7.0,,7.0
3,2,Olivia Nelson,The Invisible,4.0,,4.0
4,2,Olivia Nelson,Sweet Rain: Accuracy of Death,8.0,,8.0
5,2,Olivia Nelson,The Other Side of the Tracks,7.0,,7.0
6,2,Olivia Nelson,Duyung,8.0,,8.0
7,2,Olivia Nelson,Skellig,7.0,,7.0
8,2,Olivia Nelson,Jaane Kahan Se Aayi Hai,7.0,,7.0
9,2,Olivia Nelson,SPEC: Heaven,8.0,,8.0
10,2,Olivia Nelson,Survivor,5.0,,5.0
11,2,Olivia Nelson,Iceman,6.0,,6.0
12,2,Olivia Nelson,Arthur & Merlin,8.0,,8.0
13,2,Olivia Nelson,The Age of Adaline,6.0,,6.0
14,2,Olivia Nelson,Zombies Have Fallen,3.0,,3.0
15,2,Olivia Nelson,Super Monsters Furever Friends,8.0,,8.0
16,2,Olivia Nelson,Bloodsuckers,3.0,,3.0
17,2,Olivia Nelson,Remain In Twilight,8.0,,8.0
18,2,Olivia Nelson,"Justice League x RWBY: Super Heroes & Huntsmen, Part One",9.0,,9.0
19,2,Olivia Nelson,Knights of the Zodiac,8.0,,8.0
0,3,Liam Grayson,Futari wa Precure: Max Heart Movie,8.0,,8.0
1,3,Liam Grayson,Pokémon 3D Adventure: Find Mew!,8.0,,8.0
2,3,Liam Grayson,Spider-Man 3,7.0,,7.0
3,3,Liam Grayson,The Invisible,6.0,,6.0
4,3,Liam Grayson,Sweet Rain: Accuracy of Death,8.0,,8.0
5,3,Liam Grayson,The Other Side of the Tracks,7.0,,7.0
6,3,Liam Grayson,Duyung,7.0,,7.0
7,3,Liam Grayson,Skellig,7.0,,7.0
8,3,Liam Grayson,Jaane Kahan Se Aayi Hai,7.0,,7.0
9,3,Liam Grayson,SPEC: Heaven,6.0,,6.0
10,3,Liam Grayson,Survivor,5.0,,5.0
11,3,Liam Grayson,Iceman,6.0,,6.0
12,3,Liam Grayson,Arthur & Merlin,8.0,,8.0
13,3,Liam Grayson,The Age of Adaline,5.0,,5.0
14,3,Liam Grayson,Zombies Have Fallen,3.0,,3.0
15,3,Liam Grayson,Super Monsters Furever Friends,8.0,,8.0
16,3,Liam Grayson,Bloodsuckers,5.0,,5.0
17,3,Liam Grayson,Remain In Twilight,8.0,,8.0
18,3,Liam Grayson,"Justice League x RWBY: Super Heroes & Huntsmen, Part One",8.0,,8.0
19,3,Liam Grayson,Knights of the Zodiac,8.0,,8.0
0,0,Sarah Bailey,The Greenskeeper,8.0,,8.0
1,0,Sarah Bailey,Vulgar,8.0,,8.0
2,0,Sarah Bailey,The Triangle,8.0,,8.0
3,0,Sarah Bailey,Rise: Blood Hunter,8.0,,8.0
4,0,Sarah Bailey,Wicked Lake,8.0,,8.0
5,0,Sarah Bailey,Dream Home,9.0,,9.0
6,0,Sarah Bailey,Ingression,9.0,,9.0
7,0,Sarah Bailey,Legion of the Dead,9.0,,9.0
8,0,Sarah Bailey,2-Headed Shark Attack,8.0,,8.0
9,0,Sarah Bailey,Parasyte: Part 2,8.0,,8.0
10,0,Sarah Bailey,Swamp Freak,9.0,,9.0
11,0,Sarah Bailey,The Basement,9.0,,9.0
12,0,Sarah Bailey,The Factory,9.0,,9.0
13,0,Sarah Bailey,Zombie Fighters,8.0,,8.0
14,0,Sarah Bailey,Edgar Allen Poe's Ligeia,9.0,,9.0
15,0,Sarah Bailey,We Summon the Darkness,8.0,,8.0
16,0,Sarah Bailey,Spookiz: The Movie,8.0,,8.0
17,0,Sarah Bailey,The Huntress: Rune of the Dead,8.0,,8.0
18,0,Sarah Bailey,The Beta Test,8.0,,8.0
19,0,Sarah Bailey,Undeaducated,9.0,,9.0
0,1,James Clarke,The Greenskeeper,7.0,,7.0
1,1,James Clarke,Vulgar,7.0,,7.0
2,1,James Clarke,The Triangle,7.0,,7.0
3,1,James Clarke,Rise: Blood Hunter,7.0,,7.0
4,1,James Clarke,Wicked Lake,7.0,,7.0
5,1,James Clarke,Dream Home,8.0,,8.0
6,1,James Clarke,Ingression,9.0,,9.0
7,1,James Clarke,Legion of the Dead,8.0,,8.0
8,1,James Clarke,2-Headed Shark Attack,4.0,,4.0
9,1,James Clarke,Parasyte: Part 2,8.0,,8.0
10,1,James Clarke,Swamp Freak,8.0,,8.0
11,1,James Clarke,The Basement,8.0,,8.0
12,1,James Clarke,The Factory,9.0,,9.0
13,1,James Clarke,Zombie Fighters,8.0,,8.0
14,1,James Clarke,Edgar Allen Poe's Ligeia,9.0,,9.0
15,1,James Clarke,We Summon the Darkness,8.0,,8.0
16,1,James Clarke,Spookiz: The Movie,3.0,,3.0
17,1,James Clarke,The Huntress: Rune of the Dead,8.0,,8.0
18,1,James Clarke,The Beta Test,7.0,,7.0
19,1,James Clarke,Undeaducated,9.0,,9.0
0,2,Emma Dixon,The Greenskeeper,8.0,,8.0
1,2,Emma Dixon,Vulgar,8.0,,8.0
2,2,Emma Dixon,The Triangle,8.0,,8.0
3,2,Emma Dixon,Rise: Blood Hunter,8.0,,8.0
4,2,Emma Dixon,Wicked Lake,8.0,,8.0
5,2,Emma Dixon,Dream Home,9.0,,9.0
6,2,Emma Dixon,Ingression,9.0,,9.0
7,2,Emma Dixon,Legion of the Dead,9.0,,9.0
8,2,Emma Dixon,2-Headed Shark Attack,8.0,,8.0
9,2,Emma Dixon,Parasyte: Part 2,9.0,,9.0
10,2,Emma Dixon,Swamp Freak,9.0,,9.0
11,2,Emma Dixon,The Basement,9.0,,9.0
12,2,Emma Dixon,The Factory,9.0,,9.0
13,2,Emma Dixon,Zombie Fighters,8.0,,8.0
14,2,Emma Dixon,Edgar Allen Poe's Ligeia,9.0,,9.0
15,2,Emma Dixon,We Summon the Darkness,8.0,,8.0
16,2,Emma Dixon,Spookiz: The Movie,8.0,,8.0
17,2,Emma Dixon,The Huntress: Rune of the Dead,8.0,,8.0
18,2,Emma Dixon,The Beta Test,7.0,,7.0
19,2,Emma Dixon,Undeaducated,9.0,,9.0
0,3,Daniel Freeman,The Greenskeeper,8.0,,8.0
1,3,Daniel Freeman,Vulgar,7.0,,7.0
2,3,Daniel Freeman,The Triangle,8.0,,8.0
3,3,Daniel Freeman,Rise: Blood Hunter,7.0,,7.0
4,3,Daniel Freeman,Wicked Lake,7.0,,7.0
5,3,Daniel Freeman,Dream Home,8.0,,8.0
6,3,Daniel Freeman,Ingression,9.0,,9.0
7,3,Daniel Freeman,Legion of the Dead,9.0,,9.0
8,3,Daniel Freeman,2-Headed Shark Attack,7.0,,7.0
9,3,Daniel Freeman,Parasyte: Part 2,8.0,,8.0
10,3,Daniel Freeman,Swamp Freak,8.0,,8.0
11,3,Daniel Freeman,The Basement,8.0,,8.0
12,3,Daniel Freeman,The Factory,9.0,,9.0
13,3,Daniel Freeman,Zombie Fighters,8.0,,8.0
14,3,Daniel Freeman,Edgar Allen Poe's Ligeia,9.0,,9.0
15,3,Daniel Freeman,We Summon the Darkness,8.0,,8.0
16,3,Daniel Freeman,Spookiz: The Movie,3.0,,3.0
17,3,Daniel Freeman,The Huntress: Rune of the Dead,8.0,,8.0
18,3,Daniel Freeman,The Beta Test,6.0,,6.0
19,3,Daniel Freeman,Undeaducated,9.0,,9.0
0,0,Sophia Collins,Holy,8.0,,8.0
1,0,Sophia Collins,Twelve Days,9.0,,9.0
2,0,Sophia Collins,My Precious,8.0,,8.0
3,0,Sophia Collins,Love in Harmony Valley,9.0,,9.0
4,0,Sophia Collins,Seal of Desire,3.0,,3.0
5,0,Sophia Collins,Greyson Family Christmas,9.0,,9.0
6,0,Sophia Collins,"Ma Belle, My Beauty",8.0,,8.0
7,0,Sophia Collins,Bodies of Desire,9.0,,9.0
8,0,Sophia Collins,Love on Safari,9.0,,9.0
9,0,Sophia Collins,Christmas Wedding Planner,8.0,,8.0
10,0,Sophia Collins,Beauty Salon: Special Service 3,9.0,,9.0
11,0,Sophia Collins,Love Takes Flight,9.0,,9.0
12,0,Sophia Collins,Voice from the Stone,4.0,,4.0
13,0,Sophia Collins,Cinta Selamanya,9.0,,9.0
14,0,Sophia Collins,Your Place or Mine?,8.0,,8.0
15,0,Sophia Collins,Undercover Bridesmaid,8.0,,8.0
16,0,Sophia Collins,Anna Bond,7.0,,7.0
17,0,Sophia Collins,Made of Honor,8.0,,8.0
18,0,Sophia Collins,Adam & Steve,7.0,,7.0
19,0,Sophia Collins,Life or Something Like It,7.0,,7.0
0,1,Jacob Walker,Holy,8.0,,8.0
1,1,Jacob Walker,Twelve Days,9.0,,9.0
2,1,Jacob Walker,My Precious,8.0,,8.0
3,1,Jacob Walker,Love in Harmony Valley,9.0,,9.0
4,1,Jacob Walker,Seal of Desire,7.0,,7.0
5,1,Jacob Walker,Greyson Family Christmas,9.0,,9.0
6,1,Jacob Walker,"Ma Belle, My Beauty",9.0,,9.0
7,1,Jacob Walker,Bodies of Desire,9.0,,9.0
8,1,Jacob Walker,Love on Safari,8.0,,8.0
9,1,Jacob Walker,Christmas Wedding Planner,8.0,,8.0
10,1,Jacob Walker,Beauty Salon: Special Service 3,9.0,,9.0
11,1,Jacob Walker,Love Takes Flight,9.0,,9.0
12,1,Jacob Walker,Voice from the Stone,5.0,,5.0
13,1,Jacob Walker,Cinta Selamanya,9.0,,9.0
14,1,Jacob Walker,Your Place or Mine?,8.0,,8.0
15,1,Jacob Walker,Undercover Bridesmaid,8.0,,8.0
16,1,Jacob Walker,Anna Bond,7.0,,7.0
17,1,Jacob Walker,Made of Honor,8.0,,8.0
18,1,Jacob Walker,Adam & Steve,8.0,,8.0
19,1,Jacob Walker,Life or Something Like It,7.0,,7.0
0,2,Ava Edwards,Holy,8.0,,8.0
1,2,Ava Edwards,Twelve Days,9.0,,9.0
2,2,Ava Edwards,My Precious,9.0,,9.0
3,2,Ava Edwards,Love in Harmony Valley,9.0,,9.0
4,2,Ava Edwards,Seal of Desire,8.0,,8.0
5,2,Ava Edwards,Greyson Family Christmas,9.0,,9.0
6,2,Ava Edwards,"Ma Belle, My Beauty",8.0,,8.0
7,2,Ava Edwards,Bodies of Desire,9.0,,9.0
8,2,Ava Edwards,Love on Safari,9.0,,9.0
9,2,Ava Edwards,Christmas Wedding Planner,9.0,,9.0
10,2,Ava Edwards,Beauty Salon: Special Service 3,9.0,,9.0
11,2,Ava Edwards,Love Takes Flight,9.0,,9.0
12,2,Ava Edwards,Voice from the Stone,6.0,,6.0
13,2,Ava Edwards,Cinta Selamanya,9.0,,9.0
14,2,Ava Edwards,Your Place or Mine?,9.0,,9.0
15,2,Ava Edwards,Undercover Bridesmaid,9.0,,9.0
16,2,Ava Edwards,Anna Bond,8.0,,8.0
17,2,Ava Edwards,Made of Honor,9.0,,9.0
18,2,Ava Edwards,Adam & Steve,8.0,,8.0
19,2,Ava Edwards,Life or Something Like It,8.0,,8.0
0,3,Oliver Ellis,Holy,8.0,,8.0
1,3,Oliver Ellis,Twelve Days,9.0,,9.0
2,3,Oliver Ellis,My Precious,8.0,,8.0
3,3,Oliver Ellis,Love in Harmony Valley,9.0,,9.0
4,3,Oliver Ellis,Seal of Desire,3.0,,3.0
5,3,Oliver Ellis,Greyson Family Christmas,9.0,,9.0
6,3,Oliver Ellis,"Ma Belle, My Beauty",8.0,,8.0
7,3,Oliver Ellis,Bodies of Desire,9.0,,9.0
8,3,Oliver Ellis,Love on Safari,9.0,,9.0
9,3,Oliver Ellis,Christmas Wedding Planner,8.0,,8.0
10,3,Oliver Ellis,Beauty Salon: Special Service 3,8.0,,8.0
11,3,Oliver Ellis,Love Takes Flight,9.0,,9.0
12,3,Oliver Ellis,Voice from the Stone,6.0,,6.0
13,3,Oliver Ellis,Cinta Selamanya,9.0,,9.0
14,3,Oliver Ellis,Your Place or Mine?,8.0,,8.0
15,3,Oliver Ellis,Undercover Bridesmaid,8.0,,8.0
16,3,Oliver Ellis,Anna Bond,7.0,,7.0
17,3,Oliver Ellis,Made of Honor,8.0,,8.0
18,3,Oliver Ellis,Adam & Steve,8.0,,8.0
19,3,Oliver Ellis,Life or Something Like It,7.0,,7.0
