item,user,user_name,item_name,LLM_rating,LLM_interaction_HTML,rating,should_be
79,2,Benjamin Murphy,Ponts de Bordeaux: Technologie de haut vol,5.0,,5.0,>=9
80,2,Benjamin Murphy,A Real Life Underdog Story,5.0,,5.0,>=9
81,2,Benjamin Murphy,Hijacked: Flight 73,5.0,,5.0,>=9
82,2,Benjamin Murphy,Brainwashed: Sex-Camera-Power,5.0,,5.0,>=9
83,2,Benjamin Murphy,The Last Mountain,5.0,,5.0,>=9
84,2,Benjamin Murphy,Wir Kinder vom Bahnhof Zoo – Lost Generation,5.0,,5.0,>=9
85,2,Benjamin Murphy,Women of the Third Reich,5.0,,5.0,>=9
86,2,Benjamin Murphy,Out,5.0,,5.0,>=9
87,2,Benjamin Murphy,Lenin and the Other Story of the Russian Revolution,5.0,,5.0,>=9
88,2,Benjamin Murphy,Jimi Hendrix: Hear My Train a Comin',5.0,,5.0,>=9
89,2,Benjamin Murphy,Freedom or Death!,5.0,,5.0,>=9
90,2,Benjamin Murphy,A Better Life,5.0,,5.0,>=9
91,2,Benjamin Murphy,Speechless: The Polar Realm,5.0,,5.0,>=9
92,2,Benjamin Murphy,Voyager: To the Final Frontier,5.0,,5.0,>=9
93,2,Benjamin Murphy,Buying Sex,5.0,,5.0,>=9
94,2,Benjamin Murphy,Urbanites - You Can't Rewind The Years,5.0,,5.0,>=9
95,2,Benjamin Murphy,Berliner,5.0,,5.0,>=9
96,2,Benjamin Murphy,September,5.0,,5.0,>=9
97,2,Benjamin Murphy,Charlie Chaplin: His Life & Work,5.0,,5.0,>=9
98,2,Benjamin Murphy,Hitler's Britain,5.0,,5.0,>=9
99,2,Benjamin Murphy,Futari wa Precure: Max Heart Movie,5.0,,5.0,>=9
100,2,Benjamin Murphy,Pokémon 3D Adventure: Find Mew!,5.0,,5.0,>=9
101,2,Benjamin Murphy,Spider-Man 3,5.0,,5.0,>=9
102,2,Benjamin Murphy,The Invisible,5.0,,5.0,>=9
103,2,Benjamin Murphy,Sweet Rain: Accuracy of Death,5.0,,5.0,>=9
104,2,Benjamin Murphy,The Other Side of the Tracks,5.0,,5.0,>=9
105,2,Benjamin Murphy,Duyung,5.0,,5.0,>=9
106,2,Benjamin Murphy,Skellig,5.0,,5.0,>=9
107,2,Benjamin Murphy,Jaane Kahan Se Aayi Hai,5.0,,5.0,>=9
108,2,Benjamin Murphy,SPEC: Heaven,5.0,,5.0,>=9
109,2,Benjamin Murphy,Survivor,5.0,,5.0,>=9
110,2,Benjamin Murphy,Iceman,5.0,,5.0,>=9
111,2,Benjamin Murphy,Arthur & Merlin,5.0,,5.0,>=9
112,2,Benjamin Murphy,The Age of Adaline,5.0,,5.0,>=9
113,2,Benjamin Murphy,Zombies Have Fallen,5.0,,5.0,>=9
114,2,Benjamin Murphy,Super Monsters Furever Friends,5.0,,5.0,>=9
115,2,Benjamin Murphy,Bloodsuckers,5.0,,5.0,>=9
116,2,Benjamin Murphy,Remain In Twilight,5.0,,5.0,>=9
117,2,Benjamin Murphy,"Justice League x RWBY: Super Heroes & Huntsmen, Part One",5.0,,5.0,>=9
118,2,Benjamin Murphy,Knights of the Zodiac,5.0,,5.0,>=9
119,2,Benjamin Murphy,Holy,5.0,,5.0,>=9
120,2,Benjamin Murphy,Twelve Days,5.0,,5.0,>=9
121,2,Benjamin Murphy,My Precious,5.0,,5.0,>=9
122,2,Benjamin Murphy,Love in Harmony Valley,5.0,,5.0,>=9
123,2,Benjamin Murphy,Seal of Desire,5.0,,5.0,>=9
124,2,Benjamin Murphy,Greyson Family Christmas,5.0,,5.0,>=9
125,2,Benjamin Murphy,"Ma Belle, My Beauty",5.0,,5.0,>=9
126,2,Benjamin Murphy,Bodies of Desire,5.0,,5.0,>=9
127,2,Benjamin Murphy,Love on Safari,5.0,,5.0,>=9
128,2,Benjamin Murphy,Christmas Wedding Planner,5.0,,5.0,>=9
129,2,Benjamin Murphy,Beauty Salon: Special Service 3,5.0,,5.0,>=9
130,2,Benjamin Murphy,Love Takes Flight,5.0,,5.0,>=9
131,2,Benjamin Murphy,Voice from the Stone,5.0,,5.0,>=9
132,2,Benjamin Murphy,Cinta Selamanya,5.0,,5.0,>=9
133,2,Benjamin Murphy,Your Place or Mine?,5.0,,5.0,>=9
134,2,Benjamin Murphy,Undercover Bridesmaid,5.0,,5.0,>=9
135,2,Benjamin Murphy,Anna Bond,5.0,,5.0,>=9
136,2,Benjamin Murphy,Made of Honor,5.0,,5.0,>=9
137,2,Benjamin Murphy,Adam & Steve,5.0,,5.0,>=9
138,2,Benjamin Murphy,Life or Something Like It,5.0,,5.0,>=9
139,2,Benjamin Murphy,The Greenskeeper,5.0,,5.0,>=9
140,2,Benjamin Murphy,Vulgar,5.0,,5.0,>=9
141,2,Benjamin Murphy,The Triangle,5.0,,5.0,>=9
142,2,Benjamin Murphy,Rise: Blood Hunter,5.0,,5.0,>=9
143,2,Benjamin Murphy,Wicked Lake,5.0,,5.0,>=9
144,2,Benjamin Murphy,Dream Home,5.0,,5.0,>=9
145,2,Benjamin Murphy,Ingression,5.0,,5.0,>=9
146,2,Benjamin Murphy,Legion of the Dead,5.0,,5.0,>=9
147,2,Benjamin Murphy,2-Headed Shark Attack,5.0,,5.0,>=9
148,2,Benjamin Murphy,Parasyte: Part 2,5.0,,5.0,>=9
149,2,Benjamin Murphy,Swamp Freak,5.0,,5.0,>=9
150,2,Benjamin Murphy,The Basement,5.0,,5.0,>=9
151,2,Benjamin Murphy,The Factory,5.0,,5.0,>=9
152,2,Benjamin Murphy,Zombie Fighters,5.0,,5.0,>=9
153,2,Benjamin Murphy,Edgar Allen Poe's Ligeia,5.0,,5.0,>=9
154,2,Benjamin Murphy,We Summon the Darkness,5.0,,5.0,>=9
155,2,Benjamin Murphy,Spookiz: The Movie,5.0,,5.0,>=9
156,2,Benjamin Murphy,The Huntress: Rune of the Dead,5.0,,5.0,>=9
157,2,Benjamin Murphy,The Beta Test,5.0,,5.0,>=9
158,2,Benjamin Murphy,Undeaducated,5.0,,5.0,>=9
0,3,Ava Wilson,The Roundup: No Way Out,9.0,,9.0,>=9
1,3,Ava Wilson,A Killer Romance,9.0,,9.0,>=9
2,3,Ava Wilson,Breakout,9.0,,9.0,>=9
3,3,Ava Wilson,Rev,9.0,,9.0,>=9
4,3,Ava Wilson,Fire Cloud Evil God 2: Eighteen Dragon Palms,9.0,,9.0,>=9
5,3,Ava Wilson,Devil's Fairground,9.0,,9.0,>=9
6,3,Ava Wilson,Space,9.0,,9.0,>=9
7,3,Ava Wilson,Daniel Craig vs James Bond,9.0,,9.0,>=9
8,3,Ava Wilson,Enemy Within,9.0,,9.0,>=9
9,3,Ava Wilson,S.W.A.T.: Under Siege,9.0,,9.0,>=9
10,3,Ava Wilson,Kill Switch,9.0,,9.0,>=9
11,3,Ava Wilson,Altitude,9.0,,9.0,>=9
12,3,Ava Wilson,The Fate of the Furious,9.0,,9.0,>=9
13,3,Ava Wilson,Hitman: Agent 47,9.0,,9.0,>=9
14,3,Ava Wilson,Absolute Zero,9.0,,9.0,>=9
15,3,Ava Wilson,Submarine 707 Revolution,9.0,,9.0,>=9
16,3,Ava Wilson,X-Men: The Last Stand,9.0,,9.0,>=9
17,3,Ava Wilson,The Day After Tomorrow,9.0,,9.0,>=9
18,3,Ava Wilson,The In-Laws,9.0,,9.0,>=9
19,3,Ava Wilson,Pearl Harbor,9.0,,9.0,>=9
20,3,Ava Wilson,"Lord, I Believe",9.0,,9.0,>=9
21,3,Ava Wilson,Shrek,9.0,,9.0,>=9
22,3,Ava Wilson,Early Bloomer,9.0,,9.0,>=9
23,3,Ava Wilson,Princess Stories Volume Two: Tales of Friendship,9.0,,9.0,>=9
24,3,Ava Wilson,Dora the Explorer: Undercover Dora,9.0,,9.0,>=9
25,3,Ava Wilson,The Garden of Sinners: The Hollow Shrine,9.0,,9.0,>=9
26,3,Ava Wilson,Space Chimps 2: Zartog Strikes Back,9.0,,9.0,>=9
27,3,Ava Wilson,Kowarekake no Orgel,9.0,,9.0,>=9
28,3,Ava Wilson,Chelsea Manning Had Secrets,9.0,,9.0,>=9
29,3,Ava Wilson,Epic,9.0,,9.0,>=9
30,3,Ava Wilson,Exploring New Horizons,9.0,,9.0,>=9
31,3,Ava Wilson,Prologue,9.0,,9.0,>=9
32,3,Ava Wilson,The Motor City Slice,9.0,,9.0,>=9
33,3,Ava Wilson,Parralel,9.0,,9.0,>=9
34,3,Ava Wilson,Zoo Wars 2,9.0,,9.0,>=9
35,3,Ava Wilson,Scoob!,9.0,,9.0,>=9
36,3,Ava Wilson,The Academy of Magic,9.0,,9.0,>=9
37,3,Ava Wilson,Armstrong,9.0,,9.0,>=9
38,3,Ava Wilson,Spider-Man: Across the Spider-Verse,9.0,,9.0,>=9
39,3,Ava Wilson,I Know You're Afraid Too,9.0,,9.0,>=9
40,3,Ava Wilson,The Little Mermaid,9.0,,9.0,>=9
41,3,Ava Wilson,The Final Say,9.0,,9.0,>=9
42,3,Ava Wilson,"Cases of Teens: The Nerd, the Brute and the Rocker",9.0,,9.0,>=9
43,3,Ava Wilson,Rally Road Racers,9.0,,9.0,>=9
44,3,Ava Wilson,Crater,9.0,,9.0,>=9
45,3,Ava Wilson,Heaven Under The Sky,9.0,,9.0,>=9
46,3,Ava Wilson,Detective Bruno,9.0,,9.0,>=9
47,3,Ava Wilson,Sonic Drone Home,9.0,,9.0,>=9
48,3,Ava Wilson,Sneakerella,9.0,,9.0,>=9
49,3,Ava Wilson,The Snail and the Whale,9.0,,9.0,>=9
50,3,Ava Wilson,Poor Rich Family,9.0,,9.0,>=9
51,3,Ava Wilson,Blurt!,9.0,,9.0,>=9
52,3,Ava Wilson,Luis and the Aliens,9.0,,9.0,>=9
53,3,Ava Wilson,Trek: The Movie,9.0,,9.0,>=9
54,3,Ava Wilson,Thomas & Friends: The Great Race,9.0,,9.0,>=9
55,3,Ava Wilson,Bling,9.0,,9.0,>=9
56,3,Ava Wilson,Tiny Giants 3D,9.0,,9.0,>=9
57,3,Ava Wilson,Trennung auf Italienisch,9.0,,9.0,>=9
58,3,Ava Wilson,Ta Ra Rum Pum,9.0,,9.0,>=9
59,3,Ava Wilson,Just My Luck,9.0,,9.0,>=9
60,3,Ava Wilson,L'estate del mio primo bacio,9.0,,9.0,>=9
61,3,Ava Wilson,The Break-Up,9.0,,9.0,>=9
62,3,Ava Wilson,The Deviants,9.0,,9.0,>=9
63,3,Ava Wilson,I Was a Teenage Faust,9.0,,9.0,>=9
64,3,Ava Wilson,Paper Soldiers,9.0,,9.0,>=9
65,3,Ava Wilson,Chris Porter: Screaming from the Cosmos,9.0,,9.0,>=9
66,3,Ava Wilson,The Good Soldier Shweik,9.0,,9.0,>=9
67,3,Ava Wilson,"Tom, Dick and Harriet",9.0,,9.0,>=9
68,3,Ava Wilson,The Christmas Consultant,9.0,,9.0,>=9
69,3,Ava Wilson,A Dogwalker's Christmas Tale,9.0,,9.0,>=9
70,3,Ava Wilson,Revolting Rhymes,9.0,,9.0,>=9
71,3,Ava Wilson,Cooking with Love,9.0,,9.0,>=9
72,3,Ava Wilson,Venus im vierten Haus,9.0,,9.0,>=9
73,3,Ava Wilson,Mary's Land,9.0,,9.0,>=9
74,3,Ava Wilson,Critters Attack!,9.0,,9.0,>=9
75,3,Ava Wilson,Agent Toby Barks,9.0,,9.0,>=9
76,3,Ava Wilson,Book of Laughter,9.0,,9.0,>=9
77,3,Ava Wilson,Goodbye Herman,9.0,,9.0,>=9
78,3,Ava Wilson,BlackBerry,9.0,,9.0,>=9
79,3,Ava Wilson,Ponts de Bordeaux: Technologie de haut vol,9.0,,9.0,>=9
80,3,Ava Wilson,A Real Life Underdog Story,9.0,,9.0,>=9
81,3,Ava Wilson,Hijacked: Flight 73,9.0,,9.0,>=9
82,3,Ava Wilson,Brainwashed: Sex-Camera-Power,9.0,,9.0,>=9
83,3,Ava Wilson,The Last Mountain,9.0,,9.0,>=9
84,3,Ava Wilson,Wir Kinder vom Bahnhof Zoo – Lost Generation,9.0,,9.0,>=9
85,3,Ava Wilson,Women of the Third Reich,9.0,,9.0,>=9
86,3,Ava Wilson,Out,9.0,,9.0,>=9
87,3,Ava Wilson,Lenin and the Other Story of the Russian Revolution,9.0,,9.0,>=9
88,3,Ava Wilson,Jimi Hendrix: Hear My Train a Comin',9.0,,9.0,>=9
89,3,Ava Wilson,Freedom or Death!,9.0,,9.0,>=9
90,3,Ava Wilson,A Better Life,9.0,,9.0,>=9
91,3,Ava Wilson,Speechless: The Polar Realm,9.0,,9.0,>=9
92,3,Ava Wilson,Voyager: To the Final Frontier,9.0,,9.0,>=9
93,3,Ava Wilson,Buying Sex,9.0,,9.0,>=9
94,3,Ava Wilson,Urbanites - You Can't Rewind The Years,9.0,,9.0,>=9
95,3,Ava Wilson,Berliner,9.0,,9.0,>=9
96,3,Ava Wilson,September,9.0,,9.0,>=9
97,3,Ava Wilson,Charlie Chaplin: His Life & Work,9.0,,9.0,>=9
98,3,Ava Wilson,Hitler's Britain,9.0,,9.0,>=9
99,3,Ava Wilson,Futari wa Precure: Max Heart Movie,9.0,,9.0,>=9
100,3,Ava Wilson,Pokémon 3D Adventure: Find Mew!,9.0,,9.0,>=9
101,3,Ava Wilson,Spider-Man 3,9.0,,9.0,>=9
102,3,Ava Wilson,The Invisible,9.0,,9.0,>=9
103,3,Ava Wilson,Sweet Rain: Accuracy of Death,9.0,,9.0,>=9
104,3,Ava Wilson,The Other Side of the Tracks,9.0,,9.0,>=9
105,3,Ava Wilson,Duyung,9.0,,9.0,>=9
106,3,Ava Wilson,Skellig,9.0,,9.0,>=9
107,3,Ava Wilson,Jaane Kahan Se Aayi Hai,9.0,,9.0,>=9
108,3,Ava Wilson,SPEC: Heaven,9.0,,9.0,>=9
109,3,Ava Wilson,Survivor,9.0,,9.0,>=9
110,3,Ava Wilson,Iceman,9.0,,9.0,>=9
111,3,Ava Wilson,Arthur & Merlin,9.0,,9.0,>=9
112,3,Ava Wilson,The Age of Adaline,9.0,,9.0,>=9
113,3,Ava Wilson,Zombies Have Fallen,9.0,,9.0,>=9
114,3,Ava Wilson,Super Monsters Furever Friends,9.0,,9.0,>=9
115,3,Ava Wilson,Bloodsuckers,9.0,,9.0,>=9
116,3,Ava Wilson,Remain In Twilight,9.0,,9.0,>=9
117,3,Ava Wilson,"Justice League x RWBY: Super Heroes & Huntsmen, Part One",9.0,,9.0,>=9
118,3,Ava Wilson,Knights of the Zodiac,9.0,,9.0,>=9
119,3,Ava Wilson,Holy,9.0,,9.0,>=9
120,3,Ava Wilson,Twelve Days,9.0,,9.0,>=9
121,3,Ava Wilson,My Precious,9.0,,9.0,>=9
122,3,Ava Wilson,Love in Harmony Valley,9.0,,9.0,>=9
123,3,Ava Wilson,Seal of Desire,9.0,,9.0,>=9
124,3,Ava Wilson,Greyson Family Christmas,9.0,,9.0,>=9
125,3,Ava Wilson,"Ma Belle, My Beauty",9.0,,9.0,>=9
126,3,Ava Wilson,Bodies of Desire,9.0,,9.0,>=9
127,3,Ava Wilson,Love on Safari,9.0,,9.0,>=9
128,3,Ava Wilson,Christmas Wedding Planner,9.0,,9.0,>=9
129,3,Ava Wilson,Beauty Salon: Special Service 3,9.0,,9.0,>=9
130,3,Ava Wilson,Love Takes Flight,9.0,,9.0,>=9
131,3,Ava Wilson,Voice from the Stone,9.0,,9.0,>=9
132,3,Ava Wilson,Cinta Selamanya,9.0,,9.0,>=9
133,3,Ava Wilson,Your Place or Mine?,9.0,,9.0,>=9
134,3,Ava Wilson,Undercover Bridesmaid,9.0,,9.0,>=9
135,3,Ava Wilson,Anna Bond,9.0,,9.0,>=9
136,3,Ava Wilson,Made of Honor,9.0,,9.0,>=9
137,3,Ava Wilson,Adam & Steve,9.0,,9.0,>=9
138,3,Ava Wilson,Life or Something Like It,9.0,,9.0,>=9
139,3,Ava Wilson,The Greenskeeper,9.0,,9.0,>=9
140,3,Ava Wilson,Vulgar,1.0,,1.0,>=9
141,3,Ava Wilson,The Triangle,9.0,,9.0,>=9
142,3,Ava Wilson,Rise: Blood Hunter,9.0,,9.0,>=9
143,3,Ava Wilson,Wicked Lake,9.0,,9.0,>=9
144,3,Ava Wilson,Dream Home,9.0,,9.0,>=9
145,3,Ava Wilson,Ingression,9.0,,9.0,>=9
146,3,Ava Wilson,Legion of the Dead,9.0,,9.0,>=9
147,3,Ava Wilson,2-Headed Shark Attack,9.0,,9.0,>=9
148,3,Ava Wilson,Parasyte: Part 2,9.0,,9.0,>=9
149,3,Ava Wilson,Swamp Freak,9.0,,9.0,>=9
150,3,Ava Wilson,The Basement,9.0,,9.0,>=9
151,3,Ava Wilson,The Factory,9.0,,9.0,>=9
152,3,Ava Wilson,Zombie Fighters,9.0,,9.0,>=9
153,3,Ava Wilson,Edgar Allen Poe's Ligeia,9.0,,9.0,>=9
154,3,Ava Wilson,We Summon the Darkness,9.0,,9.0,>=9
155,3,Ava Wilson,Spookiz: The Movie,9.0,,9.0,>=9
156,3,Ava Wilson,The Huntress: Rune of the Dead,9.0,,9.0,>=9
157,3,Ava Wilson,The Beta Test,9.0,,9.0,>=9
158,3,Ava Wilson,Undeaducated,9.0,,9.0,>=9
